stem,seq,frame_idx,n_gt,n_pred_10_super,mean_conf_10_super,n_pred_25_super,mean_conf_25_super,n_pred_50_super,mean_conf_50_super,n_pred_75_super,mean_conf_75_super,top10_mean_conf_super,n_pred_all_super,mean_conf_all_super,n_pred_10_base,mean_conf_10_base,n_pred_25_base,mean_conf_25_base,n_pred_50_base,mean_conf_50_base,n_pred_75_base,mean_conf_75_base,top10_mean_conf_base,n_pred_all_base,mean_conf_all_base,ap5095_super,ap5095_base
0018_000202,0018,202,5,9,0.4865057170391083,6,0.6479813456535339,4,0.7735116481781006,2,0.8457447290420532,0.44228869676589966,39,0.11751079559326172,11,0.4531324803829193,7,0.6180537939071655,4,0.7745990753173828,2,0.840046763420105,0.48621129989624023,47,0.11262968182563782,0.7178933009400523,0.6682714294916796
0018_000203,0018,203,5,9,0.5338257551193237,7,0.652417778968811,5,0.7540076375007629,2,0.8511473536491394,0.4847644865512848,40,0.12441729754209518,9,0.538212776184082,7,0.65028977394104,5,0.75052809715271,2,0.8484805822372437,0.4913170039653778,49,0.10541271418333054,0.7585142859513738,0.7113292682417858
0018_000204,0018,204,5,8,0.5843473672866821,7,0.6464389562606812,5,0.7747495770454407,3,0.8220299482345581,0.48109012842178345,49,0.10255422443151474,8,0.5730103254318237,6,0.6997599601745605,5,0.7479231953620911,2,0.8479260206222534,0.47191259264945984,60,0.08412592858076096,0.7611315789975945,0.7178061224354659
0018_000205,0018,205,5,9,0.5139678716659546,8,0.562818169593811,4,0.7869081497192383,3,0.8203781843185425,0.47194787859916687,57,0.08967382460832596,10,0.49439191818237305,8,0.5785499811172485,4,0.7869720458984375,3,0.8203927278518677,0.49439191818237305,62,0.08762586116790771,0.7015944440976821,0.6788826534192387
0018_000206,0018,206,5,8,0.5615963935852051,6,0.7044762969017029,5,0.7838612794876099,3,0.8254022002220154,0.46455785632133484,50,0.09880921244621277,8,0.5860893726348877,6,0.7276678085327148,5,0.7869863510131836,4,0.8041331768035889,0.47910523414611816,55,0.09208936989307404,0.5478750039628554,0.5663500039026211
0018_000207,0018,207,5,11,0.4211081266403198,7,0.5676798224449158,4,0.7776280641555786,2,0.8374643325805664,0.4520421028137207,68,0.07587498426437378,12,0.381374329328537,6,0.6279715895652771,4,0.7765333652496338,2,0.8290941715240479,0.4334995448589325,73,0.07008593529462814,0.6302102699255199,0.627740741312159
0018_000208,0018,208,6,8,0.4964357614517212,5,0.6891078948974609,4,0.7607889175415039,2,0.8485746383666992,0.4148939251899719,49,0.09482685476541519,11,0.4106883406639099,6,0.6223050355911255,4,0.7577766180038452,2,0.8269044160842896,0.4380575120449066,64,0.08265180885791779,0.6330577541084241,0.6168776731259868
0018_000209,0018,209,5,9,0.4582836925983429,5,0.707238495349884,5,0.707238495349884,2,0.8491150140762329,0.4201675057411194,43,0.10330884158611298,9,0.4393211901187897,5,0.6938465237617493,4,0.7480347156524658,2,0.8465315103530884,0.40387535095214844,53,0.08116984367370605,0.6057500003013279,0.621695946242182
0018_000210,0018,210,5,11,0.4151626527309418,5,0.6878930926322937,4,0.7648720741271973,2,0.8611434698104858,0.44232597947120667,42,0.11694866418838501,13,0.3771997392177582,6,0.646902322769165,4,0.7764639854431152,2,0.8556438684463501,0.45478126406669617,55,0.0950675755739212,0.5879758067894727,0.576054762758696
0018_000211,0018,211,5,10,0.44602394104003906,6,0.6339495778083801,4,0.7944557070732117,2,0.863917350769043,0.44602394104003906,34,0.13751041889190674,10,0.45810452103614807,7,0.6037322282791138,4,0.7989728450775146,2,0.8602784872055054,0.45810452103614807,53,0.09120728820562363,0.608716666850696,0.5812679431975019
0018_000212,0018,212,5,10,0.39947769045829773,4,0.7643237113952637,4,0.7643237113952637,2,0.8540023565292358,0.39947769045829773,52,0.0849393755197525,9,0.454348087310791,4,0.7694678902626038,4,0.7694678902626038,2,0.8508626222610474,0.4186907410621643,63,0.0738733634352684,0.6829880962098638,0.6010175591923459
0018_000213,0018,213,5,7,0.5191948413848877,5,0.677071750164032,4,0.7809455990791321,2,0.8580965995788574,0.3854406774044037,54,0.07516656816005707,12,0.35957205295562744,5,0.6920830607414246,4,0.7921508550643921,2,0.8584885597229004,0.409201055765152,61,0.07602548599243164,0.6141089750912089,0.5872261910862807
0018_000214,0018,214,5,5,0.6451194286346436,4,0.7734240889549255,4,0.7734240889549255,2,0.8623542785644531,0.3524528443813324,45,0.08220610022544861,6,0.5720731616020203,4,0.7748552560806274,4,0.7748552560806274,2,0.8552823066711426,0.3687872290611267,65,0.06137274205684662,0.6272678583172329,0.6134534888255677
0018_000215,0018,215,5,5,0.6322900652885437,4,0.7650470733642578,4,0.7650470733642578,2,0.8816384077072144,0.3478052020072937,42,0.08629895001649857,7,0.4955495595932007,4,0.7545386552810669,4,0.7545386552810669,2,0.8692092895507812,0.3616618812084198,59,0.0651729553937912,0.5763571439367675,0.6341309530311635
0018_000216,0018,216,5,5,0.6637252569198608,4,0.7742045521736145,4,0.7742045521736145,2,0.8805931806564331,0.35216477513313293,43,0.0855494812130928,6,0.6020030975341797,6,0.6020030975341797,4,0.760222852230072,2,0.8581138253211975,0.3884715735912323,59,0.07079409807920456,0.5855882357748627,0.6137282613955062
0018_000217,0018,217,5,6,0.597567617893219,4,0.7806390523910522,4,0.7806390523910522,3,0.833191990852356,0.3824926018714905,35,0.11299778521060944,7,0.5473899841308594,6,0.6146749258041382,4,0.7801344990730286,3,0.8237123489379883,0.3993971049785614,48,0.08792438358068466,0.6268189660424217,0.6146250005345792
0018_000218,0018,218,5,5,0.7418546676635742,5,0.7418546676635742,5,0.7418546676635742,2,0.8569192290306091,0.3856494426727295,34,0.11692123115062714,7,0.6053016185760498,6,0.6664130687713623,5,0.7380715608596802,2,0.8380749225616455,0.43829089403152466,55,0.08447378873825073,0.6429351869034868,0.6794244201105926
0018_000219,0018,219,5,5,0.7505179047584534,5,0.7505179047584534,5,0.7505179047584534,3,0.8215886950492859,0.40471234917640686,36,0.11618513613939285,5,0.7607542872428894,5,0.7607542872428894,5,0.7607542872428894,4,0.8048974275588989,0.4067729413509369,49,0.08774422109127045,0.7077692312320265,0.723805556317705
0018_000220,0018,220,5,8,0.5630811452865601,7,0.6264843344688416,5,0.7328606843948364,2,0.8712042570114136,0.45937928557395935,39,0.12483224272727966,8,0.5413700938224792,6,0.6836507320404053,5,0.7363678812980652,2,0.8536339998245239,0.4461684226989746,46,0.10502292960882187,0.746009260609792,0.76123529484291
0018_000221,0018,221,5,9,0.4885132610797882,5,0.7474457621574402,5,0.7474457621574402,2,0.8578981161117554,0.4463859498500824,44,0.11160177737474442,12,0.40319475531578064,6,0.6608595252037048,5,0.7333373427391052,3,0.8163893222808838,0.46305766701698303,53,0.09980073571205139,0.6478888901616274,0.6350113643386374
0018_000222,0018,222,6,8,0.5065015554428101,5,0.7457069158554077,5,0.7457069158554077,3,0.8181823492050171,0.4207693040370941,42,0.10397282242774963,8,0.5220986604690552,5,0.7492120862007141,5,0.7492120862007141,4,0.8030697107315063,0.4357770085334778,53,0.08726949989795685,0.5036619365301537,0.5548585864378643
0018_000223,0018,223,6,10,0.4289107322692871,5,0.6919296383857727,4,0.7423202395439148,3,0.8024510145187378,0.4289107322692871,48,0.09730716049671173,10,0.4310087263584137,6,0.5940181612968445,4,0.7355630993843079,3,0.7902770042419434,0.4310087263584137,52,0.09460148215293884,0.46009450047520384,0.46283042466128627
0018_000224,0018,224,6,11,0.41179996728897095,5,0.6856657862663269,4,0.7465447187423706,3,0.8078524470329285,0.43994465470314026,59,0.08853831887245178,10,0.43306970596313477,5,0.6840367317199707,4,0.7472330331802368,3,0.8066567182540894,0.43306970596313477,82,0.0642198771238327,0.48797456054775,0.48694179013301725
0018_000225,0018,225,5,7,0.4968287944793701,4,0.751985490322113,4,0.751985490322113,3,0.8059374094009399,0.37158408761024475,47,0.0877101719379425,7,0.5110934972763062,4,0.7612029910087585,4,0.7612029910087585,3,0.8098404407501221,0.3842408359050751,56,0.07618281990289688,0.5257272732183526,0.4623197676649447
0018_000226,0018,226,5,8,0.4966941177845001,5,0.6779958605766296,4,0.750823438167572,2,0.8346672058105469,0.4075119197368622,32,0.13361583650112152,8,0.48829880356788635,5,0.6805170178413391,4,0.756014347076416,3,0.8113303184509277,0.39661750197410583,41,0.10151173174381256,0.5296250002880892,0.49088194613626956
0018_000227,0018,227,5,8,0.4989428222179413,5,0.7025359272956848,4,0.7628219723701477,2,0.851122260093689,0.4026121199131012,40,0.10376422852277756,7,0.5692006349563599,6,0.6327776908874512,4,0.7604553699493408,2,0.8442009687423706,0.41036054491996765,53,0.08162675052881241,0.5758571435225507,0.5459000003653445
0018_000228,0018,228,5,7,0.525198757648468,5,0.6857423186302185,4,0.7602800130844116,2,0.8421973586082458,0.3815460801124573,33,0.11977683007717133,6,0.5952492952346802,5,0.6922680735588074,4,0.7673036456108093,3,0.816247820854187,0.37351909279823303,46,0.08509622514247894,0.5757142871632848,0.5242499998790787
0018_000229,0018,229,5,5,0.6552771925926208,4,0.7580443620681763,4,0.7580443620681763,3,0.817802906036377,0.3556848466396332,29,0.12869250774383545,5,0.6464655995368958,4,0.7558290958404541,4,0.7558290958404541,3,0.8164634704589844,0.3558363914489746,38,0.09799742698669434,0.5463156584988095,0.5239741384471799
0018_000230,0018,230,5,5,0.6420616507530212,4,0.7597743272781372,4,0.7597743272781372,3,0.8184609413146973,0.35249239206314087,43,0.08637756109237671,6,0.548872709274292,4,0.7642053365707397,4,0.7642053365707397,3,0.8244480490684509,0.35181018710136414,51,0.07300867140293121,0.6141379316718072,0.5619375005040979
0018_000231,0018,231,5,5,0.6556980013847351,4,0.7629215121269226,4,0.7629215121269226,3,0.809673547744751,0.3574019968509674,35,0.10546854138374329,6,0.5594667196273804,4,0.7722022533416748,4,0.7722022533416748,3,0.8213040232658386,0.35932454466819763,46,0.08220862597227097,0.5857142869572318,0.546953125413449
0018_000232,0018,232,5,5,0.6432588696479797,4,0.7587225437164307,4,0.7587225437164307,2,0.8509377241134644,0.34659191966056824,32,0.11166362464427948,7,0.495534211397171,4,0.7748647928237915,4,0.7748647928237915,3,0.8258309364318848,0.3628838062286377,37,0.10313930362462997,0.5799130444504537,0.5295000011252372
0018_000233,0018,233,5,5,0.6621634364128113,5,0.6621634364128113,4,0.7551374435424805,3,0.8125433325767517,0.350448876619339,32,0.11204658448696136,5,0.6595861911773682,4,0.7770721912384033,4,0.7770721912384033,3,0.8277106285095215,0.35692155361175537,35,0.10485861450433731,0.552574074767208,0.5139038471866113
0018_000234,0018,234,5,7,0.5215073823928833,5,0.6701048612594604,4,0.7507894039154053,3,0.811994194984436,0.37214943766593933,37,0.10384289920330048,8,0.4778929352760315,5,0.6647917032241821,4,0.7630386352539062,3,0.8184630274772644,0.3938974440097809,47,0.08837810903787613,0.5516379316112177,0.5094729735042296
0018_000235,0018,235,5,7,0.5266739130020142,5,0.6893337965011597,5,0.6893337965011597,2,0.825268566608429,0.39097148180007935,40,0.10293715447187424,10,0.43449410796165466,6,0.6222802400588989,4,0.7381976246833801,2,0.8227180242538452,0.43449410796165466,54,0.0874110758304596,0.6215071440897261,0.5821996736829272
0018_000236,0018,236,5,7,0.5624343156814575,5,0.7249520421028137,4,0.7907512187957764,3,0.8183562159538269,0.41310247778892517,42,0.10360409319400787,7,0.5790470838546753,5,0.7405726313591003,5,0.7405726313591003,3,0.820906400680542,0.42617329955101013,45,0.10013613104820251,0.7486176477332837,0.6843214295357022
0018_000237,0018,237,5,5,0.7365683913230896,5,0.7365683913230896,4,0.7988195419311523,3,0.8407753705978394,0.4025076925754547,47,0.0892273485660553,8,0.5275628566741943,5,0.7590353488922119,5,0.7590353488922119,3,0.8422236442565918,0.42963871359825134,53,0.08662054687738419,0.7900202707026136,0.7341833343671014
0018_000238,0018,238,6,6,0.6573930978775024,5,0.7561027407646179,5,0.7561027407646179,3,0.8444359302520752,0.40434500575065613,41,0.10134675353765488,7,0.5933084487915039,5,0.7666519284248352,5,0.7666519284248352,4,0.8133434653282166,0.4362892210483551,47,0.1014678105711937,0.6311283974057394,0.6355861547145536
0018_000239,0018,239,6,6,0.6718480587005615,5,0.7654445171356201,5,0.7654445171356201,3,0.8423120379447937,0.41410574316978455,37,0.11510571837425232,6,0.6772552728652954,5,0.7734145522117615,5,0.7734145522117615,3,0.8334194421768188,0.4260847270488739,41,0.1096978485584259,0.6619873337610902,0.6619873337610902
0018_000240,0018,240,6,7,0.6124779582023621,5,0.7617622017860413,5,0.7617622017860413,3,0.8333805799484253,0.4491140842437744,43,0.11075615137815475,9,0.5095656514167786,6,0.6870176196098328,5,0.772377610206604,3,0.83119797706604,0.4662429988384247,44,0.11226145923137665,0.527321368587655,0.5280253336891478
0018_000241,0018,241,6,10,0.40585413575172424,5,0.6906560659408569,4,0.7618394494056702,3,0.82843416929245,0.40585413575172424,45,0.09742578864097595,10,0.46713724732398987,6,0.665999174118042,6,0.665999174118042,2,0.8265345692634583,0.46713724732398987,52,0.09888758510351181,0.4032101701455789,0.48735040086974146
0018_000242,0018,242,6,9,0.40681585669517517,5,0.626392662525177,4,0.6971527338027954,2,0.8185032606124878,0.3747449815273285,45,0.09302324801683426,9,0.43229594826698303,5,0.6412850618362427,4,0.7198355793952942,1,0.8318212032318115,0.3969671428203583,57,0.08015329390764236,0.522289462324381,0.47931779814736714
0018_000243,0018,243,5,6,0.5765353441238403,4,0.7637759447097778,4,0.7637759447097778,2,0.8642032146453857,0.36320921778678894,34,0.1099872961640358,7,0.5452134013175964,6,0.6186007261276245,4,0.7768579721450806,2,0.8600695729255676,0.39595118165016174,46,0.09017819911241531,0.5506538472870747,0.5156285720494531
0018_000244,0018,244,4,8,0.48437726497650146,6,0.5870251059532166,4,0.7516524791717529,2,0.870354413986206,0.39393672347068787,39,0.10391061753034592,7,0.5639734864234924,5,0.6939601302146912,4,0.778428852558136,2,0.8641241788864136,0.41555091738700867,39,0.11332248151302338,0.34175000223517427,0.3400277798473835
0018_000245,0018,245,4,6,0.5405807495117188,4,0.7361304759979248,4,0.7361304759979248,2,0.8646535873413086,0.3509991765022278,36,0.1018526554107666,6,0.5577470660209656,4,0.7601635456085205,4,0.7601635456085205,2,0.866313099861145,0.3626538813114166,39,0.10097017884254456,0.34302976633608345,0.3193750032819808
0018_000246,0018,246,4,7,0.4961458742618561,5,0.6473477482795715,3,0.7973916530609131,2,0.8554168939590454,0.3605341613292694,49,0.07720104604959488,7,0.48623475432395935,4,0.7259892225265503,4,0.7259892225265503,2,0.8607949018478394,0.3576706647872925,45,0.08436132967472076,0.359419357419014,0.3378146592006087
0018_000247,0018,247,4,6,0.5331422090530396,5,0.6056303977966309,3,0.7876121997833252,2,0.8411943912506104,0.3480743169784546,35,0.10313369333744049,7,0.4990161955356598,5,0.6336050629615784,4,0.7214767932891846,2,0.8464338183403015,0.3688201606273651,45,0.0871175229549408,0.363739133503288,0.3508750045448542
0018_000248,0018,248,4,8,0.4412403106689453,5,0.6173236966133118,3,0.7826982736587524,2,0.8452553749084473,0.36906298995018005,43,0.09484566003084183,9,0.4645838141441345,6,0.5873631238937378,3,0.7807092666625977,2,0.8464704751968384,0.4278481900691986,44,0.10577725619077682,0.34135715150088075,0.34591523304954175
0018_000249,0018,249,4,10,0.4426584243774414,7,0.5479356050491333,3,0.774493396282196,2,0.8192177414894104,0.4426584243774414,40,0.11661893129348755,11,0.3998448848724365,6,0.5784461498260498,3,0.7819992899894714,2,0.8363080024719238,0.4265345633029938,49,0.09681200981140137,0.4585512860529124,0.4325312514901161
0018_000250,0018,250,5,10,0.40934640169143677,7,0.49514833092689514,3,0.6790339350700378,1,0.8645443320274353,0.40934640169143677,40,0.11111851036548615,11,0.4003700911998749,8,0.47933557629585266,3,0.7342420816421509,1,0.8623847365379333,0.42821747064590454,41,0.11380020529031754,0.43648276030876004,0.4177936548231929
0018_000251,0018,251,5,13,0.3531586825847626,8,0.46313413977622986,3,0.6770983934402466,1,0.8535614609718323,0.41553375124931335,42,0.11442399024963379,14,0.3603608310222626,10,0.44664594531059265,3,0.7264746427536011,2,0.8074972033500671,0.44664594531059265,41,0.1289992779493332,0.418196429686266,0.40861666864903856
0018_000252,0018,252,5,13,0.3551042377948761,8,0.4625644087791443,3,0.6622939109802246,1,0.8248998522758484,0.41314616799354553,47,0.10812409222126007,15,0.30814406275749207,8,0.44754520058631897,2,0.690585732460022,1,0.8421955704689026,0.3995320796966553,55,0.09263388067483902,0.5445694466623373,0.5003750030030087
0018_000253,0018,253,5,11,0.36953654885292053,8,0.46366721391677856,2,0.7412799596786499,1,0.852468729019165,0.3957590162754059,42,0.1043349951505661,12,0.333927720785141,6,0.5058742761611938,2,0.7118377685546875,1,0.8639692068099976,0.37772250175476074,52,0.0836692526936531,0.511508929557982,0.5727894738757525
0018_000254,0018,254,5,9,0.40751251578330994,7,0.4714534282684326,2,0.7464315891265869,1,0.8352171778678894,0.3744755685329437,30,0.13578097522258759,11,0.3627975583076477,7,0.4765819311141968,2,0.7422155141830444,1,0.8600977063179016,0.38604316115379333,47,0.0940437987446785,0.5488333353603052,0.5623500009956874
0018_000255,0018,255,5,11,0.38303694128990173,7,0.5216307044029236,3,0.7125240564346313,1,0.8408994078636169,0.4089459478855133,49,0.09310199320316315,10,0.4066691994667053,7,0.5096936225891113,3,0.7013965845108032,1,0.8294625878334045,0.4066691994667053,44,0.10210256278514862,0.5385166708390954,0.554051727264049
0018_000256,0018,256,5,12,0.3524795174598694,6,0.5583468675613403,3,0.7117520570755005,1,0.8416537642478943,0.40035468339920044,47,0.10063867270946503,13,0.3297423720359802,6,0.5401939749717712,2,0.782980740070343,1,0.8470054268836975,0.3963008224964142,46,0.10021192580461502,0.5809833350768727,0.5829408607745483
0018_000257,0018,257,5,12,0.39105725288391113,6,0.6179739236831665,4,0.7315216064453125,2,0.8070563673973083,0.44385290145874023,37,0.1340097188949585,10,0.4203978478908539,6,0.5881777405738831,4,0.7038989663124084,1,0.847949206829071,0.4203978478908539,42,0.10967237502336502,0.5255238115885739,0.4841935490332744
0018_000258,0018,258,5,9,0.43783989548683167,5,0.6536680459976196,4,0.7146052718162537,1,0.8568856716156006,0.40239056944847107,46,0.09741907566785812,9,0.4292992055416107,6,0.5554542541503906,4,0.666375994682312,1,0.8702653646469116,0.39578595757484436,52,0.08531484752893448,0.5234464294726606,0.5269861125728909
0018_000259,0018,259,5,10,0.4353749752044678,8,0.5160003900527954,4,0.6580790877342224,1,0.7922078371047974,0.4353749752044678,39,0.12293390184640884,9,0.41923031210899353,6,0.555642306804657,3,0.6494292616844177,1,0.8386160135269165,0.38522958755493164,42,0.10196373611688614,0.5868205140799476,0.6018160942601491
0018_000260,0018,260,5,9,0.4421428143978119,7,0.5259526371955872,3,0.6730169057846069,1,0.8173359036445618,0.40789109468460083,54,0.08719061315059662,10,0.3980329930782318,7,0.5101980566978455,3,0.6652193069458008,1,0.847919225692749,0.3980329930782318,55,0.0848350003361702,0.555041668419704,0.5401077613962451
0018_000261,0018,261,5,9,0.4138833284378052,6,0.5202385187149048,2,0.7674297094345093,1,0.8367273211479187,0.3812413215637207,53,0.08306265622377396,12,0.34768375754356384,7,0.48125943541526794,3,0.6721106767654419,1,0.8564561009407043,0.39581677317619324,55,0.08477682620286942,0.48882795616225294,0.551319051348551
0018_000262,0018,262,5,6,0.5970113277435303,6,0.5970113277435303,4,0.6733037829399109,1,0.864273726940155,0.38284438848495483,46,0.0910668671131134,8,0.5175930261611938,7,0.5698415040969849,5,0.6459097266197205,1,0.8693638443946838,0.42863932251930237,46,0.10157252848148346,0.4953636371944043,0.4773141031819993
0018_000263,0018,263,5,8,0.5330207347869873,6,0.6650677919387817,6,0.6650677919387817,1,0.8670045733451843,0.43997010588645935,38,0.12353422492742538,8,0.4891522228717804,6,0.6059406995773315,5,0.6406416296958923,1,0.855457603931427,0.40509673953056335,41,0.10748862475156784,0.48765000100744266,0.4311995632037159
0018_000264,0018,264,5,8,0.49738234281539917,6,0.6078647375106812,3,0.7678995132446289,2,0.8202883005142212,0.4110482335090637,35,0.12358147650957108,8,0.4445691406726837,6,0.5393157005310059,3,0.7620696425437927,1,0.8689870834350586,0.3695853650569916,39,0.10005725175142288,0.4078571436024375,0.3690750008037314
0018_000265,0018,265,5,8,0.4760182797908783,5,0.668451726436615,4,0.7229669094085693,2,0.8154405355453491,0.3996818959712982,50,0.09018120914697647,7,0.5031236410140991,5,0.6362513303756714,4,0.6891359090805054,1,0.8410613536834717,0.3696459233760834,54,0.0778709352016449,0.37182963010556086,0.3454799997064472
0018_000266,0018,266,6,9,0.4498567581176758,5,0.6880474090576172,5,0.6880474090576172,1,0.8786888718605042,0.4130454659461975,46,0.09870250523090363,7,0.5659679174423218,7,0.5659679174423218,5,0.6778551936149597,1,0.8782352209091187,0.41714969277381897,38,0.11463110148906708,0.35194738574863105,0.335446001083949
0018_000267,0018,267,6,9,0.4971179962158203,7,0.5882075428962708,5,0.6616392731666565,1,0.8646835088729858,0.4557746946811676,35,0.14044569432735443,10,0.43795958161354065,8,0.5104345083236694,5,0.657291054725647,1,0.8332833051681519,0.43795958161354065,35,0.13437053561210632,0.43933200057019983,0.3918255394121154
0018_000268,0018,268,6,12,0.41272449493408203,7,0.5603634119033813,5,0.6691888570785522,1,0.8813859820365906,0.45664387941360474,41,0.1361035704612732,11,0.40036171674728394,6,0.6050866842269897,5,0.6607555150985718,1,0.870447039604187,0.42972493171691895,42,0.11713933199644089,0.4059902621078356,0.4464389676539177
0018_000269,0018,269,6,11,0.4824883043766022,9,0.5624353289604187,6,0.7024297714233398,3,0.8010585308074951,0.5184820890426636,44,0.13222359120845795,7,0.6314241290092468,6,0.7097772359848022,6,0.7097772359848022,3,0.8116298913955688,0.46289873123168945,46,0.10796631872653961,0.5830467895712526,0.41137884989112833
0018_000270,0018,270,6,9,0.5723104476928711,7,0.6831071972846985,6,0.7436095476150513,3,0.8266198039054871,0.5232555866241455,56,0.10063792765140533,7,0.6591302752494812,6,0.7320332527160645,6,0.7320332527160645,3,0.828107476234436,0.4846041798591614,58,0.09041894227266312,0.5328807049128754,0.488782835759484
0018_000271,0018,271,6,7,0.6215952634811401,6,0.7031998634338379,5,0.7488833665847778,2,0.8631634712219238,0.4497668445110321,46,0.1013205274939537,8,0.5635484457015991,6,0.7010876536369324,5,0.7560238242149353,2,0.87788987159729,0.463114470243454,57,0.08655419200658798,0.49298103367249196,0.5292248644246296
0018_000272,0018,272,6,8,0.5601009130477905,6,0.6918851137161255,6,0.6918851137161255,3,0.8247064352035522,0.4631691575050354,42,0.11827490478754044,9,0.5580363273620605,7,0.6553780436515808,5,0.7511298060417175,3,0.8393177390098572,0.5119870901107788,44,0.12423348426818848,0.477142172273755,0.49008450073397486
0018_000273,0018,273,5,9,0.46799352765083313,5,0.7050294280052185,5,0.7050294280052185,2,0.8397507667541504,0.4262029826641083,32,0.1388777494430542,9,0.4860563278198242,6,0.6453119516372681,5,0.721080482006073,2,0.8429473638534546,0.4442129135131836,37,0.12683677673339844,0.5457272743916027,0.5189354841587764
0018_000274,0018,274,5,8,0.48199471831321716,5,0.6792637705802917,4,0.7293920516967773,2,0.848924458026886,0.39413145184516907,33,0.12299031019210815,8,0.5184676051139832,5,0.71378493309021,5,0.71378493309021,3,0.8143434524536133,0.428622305393219,30,0.14678765833377838,0.5231458344532488,0.5224000004902482
0018_000275,0018,275,5,7,0.5281267166137695,5,0.6926969885826111,5,0.6926969885826111,2,0.8572661280632019,0.3859615623950958,37,0.10832083225250244,8,0.46105504035949707,5,0.6648030877113342,4,0.7336338758468628,2,0.8458420634269714,0.3775859773159027,34,0.11690210551023483,0.5156458347992869,0.5052202399807673
0018_000276,0018,276,5,8,0.5024242997169495,5,0.6767246723175049,4,0.7258976697921753,2,0.8536316156387329,0.41266199946403503,45,0.09695883840322495,8,0.4611244201660156,5,0.6402258276939392,4,0.7356342077255249,2,0.8385102152824402,0.38304638862609863,45,0.09136401861906052,0.5334000016025993,0.46278828939580696
0018_000277,0018,277,5,8,0.489190936088562,6,0.6077237129211426,4,0.7303791046142578,2,0.856037437915802,0.40513214468955994,35,0.12252245098352432,7,0.5231896638870239,6,0.588701605796814,4,0.7522388696670532,2,0.8461835384368896,0.38790908455848694,39,0.10412344336509705,0.5228466677580526,0.49940104301516364
0018_000278,0018,278,5,6,0.5420997142791748,5,0.6302241683006287,4,0.7227303981781006,2,0.853335440158844,0.3481277525424957,40,0.09113187342882156,5,0.6219587326049805,4,0.7330000400543213,4,0.7330000400543213,2,0.8425816893577576,0.3423304259777069,42,0.08557229489088058,0.5128500018460367,0.4887187507092993
0018_000279,0018,279,5,9,0.4400418996810913,5,0.6424633264541626,3,0.7876819372177124,2,0.8467581868171692,0.40537357330322266,46,0.09989383071660995,9,0.4484390616416931,6,0.5748434662818909,4,0.7113836407661438,2,0.840131402015686,0.4109700322151184,55,0.08156485855579376,0.5256666683163307,0.535504387464505
0018_000280,0018,280,5,6,0.5848156809806824,6,0.5848156809806824,4,0.7238936424255371,2,0.837058961391449,0.3780759572982788,40,0.09919276833534241,6,0.5506337881088257,5,0.635360836982727,4,0.727817714214325,2,0.8357124328613281,0.36088234186172485,43,0.08863506466150284,0.5575500011511147,0.5365694458796988
0018_000281,0018,281,5,9,0.4610559642314911,6,0.6157987117767334,4,0.7370864748954773,2,0.8436402082443237,0.4240817129611969,39,0.11662620306015015,10,0.44640180468559265,7,0.5739405751228333,4,0.7624188661575317,2,0.841848611831665,0.44640180468559265,40,0.1170487180352211,0.6067738113609098,0.5372990210347025
0018_000282,0018,282,5,9,0.4610445201396942,6,0.5962742567062378,3,0.7650150656700134,2,0.8492274284362793,0.42100316286087036,44,0.10224466025829315,6,0.600167989730835,6,0.600167989730835,4,0.7506681680679321,2,0.8438683748245239,0.38538655638694763,33,0.1218852773308754,0.558453125671115,0.5798793114913179
0018_000283,0018,283,5,8,0.5302684903144836,7,0.581699013710022,4,0.7372086048126221,2,0.8506070971488953,0.4349687993526459,52,0.09015554189682007,8,0.4935334324836731,6,0.6134035587310791,4,0.7655031085014343,3,0.8180481195449829,0.40270110964775085,53,0.07975178956985474,0.6386500012657709,0.5753665930323485
0018_000284,0018,284,5,11,0.4255795180797577,7,0.5927833914756775,4,0.7392607927322388,2,0.8400136232376099,0.45802804827690125,62,0.0821138322353363,8,0.49300992488861084,7,0.5476090908050537,3,0.7589292526245117,2,0.8438873887062073,0.41138583421707153,62,0.07238314300775528,0.5323026319199747,0.5015394740098629
0018_000285,0018,285,6,9,0.48504534363746643,6,0.6512344479560852,4,0.7653475403785706,2,0.8456096649169922,0.4435436725616455,52,0.09155934303998947,11,0.3942316770553589,5,0.6952860951423645,4,0.7505851984024048,2,0.849268913269043,0.4235604405403137,59,0.08001655340194702,0.4667822502191984,0.4549600866414013
0018_000286,0018,286,6,7,0.5734866857528687,6,0.6445825099945068,4,0.7439375519752502,2,0.8239059448242188,0.42731744050979614,50,0.09134188294410706,8,0.5111238956451416,6,0.6395478844642639,4,0.7299456000328064,2,0.8222721815109253,0.42680224776268005,49,0.09566817432641983,0.5475704506817143,0.5280403536746077
0018_000287,0018,287,6,5,0.7405465245246887,5,0.7405465245246887,5,0.7405465245246887,3,0.8284950256347656,0.40424734354019165,43,0.09945394843816757,8,0.5634412169456482,6,0.693520724773407,5,0.7466074824333191,3,0.8213821649551392,0.4605352580547333,52,0.0949142575263977,0.5815350002342676,0.5339984323374818
0018_000288,0018,288,6,11,0.44135501980781555,7,0.6085761189460754,5,0.7377923130989075,3,0.8123857378959656,0.4751400053501129,58,0.09184537827968597,9,0.5498720407485962,8,0.598106324672699,5,0.750885009765625,3,0.8032673597335815,0.5034760236740112,62,0.08795136958360672,0.5674135669565736,0.5290456005706764
